profile	Cruise	Site	DataOwner	Rawfilename	Instrument	CTDrosettefilename	yyyy-mm-dd hh:mm	Latitude 	Longitude	aa	exp	Pixel size	Particle filename	Plankton filename	Project
s2c9	sn222_hot335	2	angel white(aewhite@hawaii.edu)	HDR20220328151731	uvp5	s2c9.hex	2022-03-28 15:17:31	22.77792	-157.99595	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 335
s2c9	sn222_hot_326	2	a. white(aewhite@hawaii.edu)	HDR20210113150714	uvp5	s2c9.hex	2021-01-13 15:07:14	22.75333	-157.99217	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 326
s2c9	sn222_hot322	2	angelicque white(aewhite@hawaii.edu)	HDR20200904030702	uvp5	s2c9	2020-09-04 03:07:02	22.7539	-157.97945	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 322
s2c9	sn222_hot325	2	angelicque white(aewhite@hawaii.edu)	HDR20201219150851	uvp5	s2c9.hex	2020-12-19 15:08:51	22.8034	-157.9873	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 325
s2c9	sn222_hot323	2	angelicque white(aewhite@hawaii.edu)	HDR20200928121902	uvp5	s2c9	2020-09-28 12:19:02	22.734	-157.93073	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s2c9.tsv	export_detailed_20240422_11_14_ZOO_s2c9.tsv	HOT 323
s50c1a	sn222_hot335	50	angel white(aewhite@hawaii.edu)	HDR20220329210333	uvp5	s50c1.hex	2022-03-29 21:03:33	22.76667	-157.89917	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s50c1a.tsv	no data available	HOT 335
s50c1b	sn222_hot335	50	angel white(aewhite@hawaii.edu)	HDR20220329211608	uvp5	s50c1.hex	2022-03-29 21:16:08	22.76667	-157.89917	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s50c1b.tsv	no data available	HOT 335
s50c1c	sn222_hot335	50	angel white(aewhite@hawaii.edu)	HDR20220329212532	uvp5	s50c1.hex	2022-03-29 21:25:32	22.76667	-157.89917	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s50c1c.tsv	no data available	HOT 335
s50c1d	sn222_hot335	50	angel white(aewhite@hawaii.edu)	HDR20220329213452	uvp5	s50c1.hex	2022-03-29 21:34:52	22.76667	-157.89917	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s50c1d.tsv	no data available	HOT 335
s50c1e	sn222_hot335	50	angel white(aewhite@hawaii.edu)	HDR20220329214511	uvp5	s50c1.hex	2022-03-29 21:45:11	22.76667	-157.89917	0.0042	1.0945	0.093	export_detailed_20240422_11_14_PAR_s50c1e.tsv	no data available	HOT 335
s52c1	sn222_hot321	WHOTS	angel white(aewhite@hawaii.edu)	HDR20200810204851	uvp5	s52c1-yoyo1	2020-08-10 20:48:51	22.67967	-157.92914	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1.tsv	no data available	HOT 321
s52c1	sn222_hot323	52	angelicque white(aewhite@hawaii.edu)	HDR20200929220451	uvp5	s52c1	2020-09-29 22:04:51	22.68072	-157.92907	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1.tsv	no data available	HOT 323
s52c1_2	sn222_hot323	52	angelicque white(aewhite@hawaii.edu)	HDR20200929221354	uvp5	s52c1	2020-09-29 22:13:54	22.68072	-157.92907	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_2.tsv	no data available	HOT 323
s52c1_3	sn222_hot323	52	angelicque white(aewhite@hawaii.edu)	HDR20200929222144	uvp5	s52c1	2020-09-29 22:21:44	22.68072	-157.92907	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_3.tsv	no data available	HOT 323
s52c1_4	sn222_hot323	52	angelicque white(aewhite@hawaii.edu)	HDR20200929222941	uvp5	s52c1	2020-09-29 22:29:41	22.68072	-157.92907	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_4.tsv	no data available	HOT 323
s52c1_5	sn222_hot323	52	angelicque white(aewhite@hawaii.edu)	HDR20200929223732	uvp5	s52c1	2020-09-29 22:37:32	22.68072	-157.92907	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_5.tsv	no data available	HOT 323
s52c1_yoyo1	sn222_hot322	52	angelicque white(aewhite@hawaii.edu)	HDR20200905205109	uvp5	s52c1	2020-09-05 20:51:09	22.6852	-157.93957	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo1.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo1.tsv	HOT 322
s52c1_yoyo1	sn222_hot324	52	a. white(aewhite@hawaii.edu)	HDR20201121133817	uvp5	0052a001	2020-11-21 13:38:17	22.70032	-157.95605	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo1.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo1.tsv	HOT 324
s52c1_yoyo2	sn222_hot321	WHOTS	angel white(aewhite@hawaii.edu)	HDR20200810200726	uvp5	s52c1	2020-08-10 20:07:26	22.67967	-157.92914	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo2.tsv	no data available	HOT 321
s52c1_yoyo2	sn222_hot324	52	a. white(aewhite@hawaii.edu)	HDR20201121134920	uvp5	0052a001	2020-11-21 13:49:20	22.70032	-157.95605	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo2.tsv	no data available	HOT 324
s52c1_yoyo2?	sn222_hot325	s52c1_yoyo2	angelicque white(aewhite@hawaii.edu)	HDR20201220190930	uvp5	s52c1.hex	2020-12-20 19:09:30	22.6469	-157.97537	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo2?.tsv	no data available	HOT 325
s52c1_yoyo3	sn222_hot324	52	a. white(aewhite@hawaii.edu)	HDR20201121140820	uvp5	0052a001	2020-11-21 14:08:20	22.70032	-157.95605	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo3.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo3.tsv	HOT 324
s52c1_yoyo3	sn222_hot322	52	angelicque white(aewhite@hawaii.edu)	HDR20200905211049	uvp5	s52c1	2020-09-05 21:10:49	22.6852	-157.93957	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo3.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo3.tsv	HOT 322
s52c1_yoyo3	sn222_hot321	WHOTS	angel white(aewhite@hawaii.edu)	HDR20200810201925	uvp5	s52c1	2020-08-10 20:19:25	22.67967	-157.92914	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo3.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo3.tsv	HOT 321
s52c1_yoyo3?	sn222_hot325	s52c1_yoyo3	angelicque white(aewhite@hawaii.edu)	HDR20201220192044	uvp5	s52c1.hex	2020-12-20 19:20:44	22.64693	-157.97542	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo3?.tsv	no data available	HOT 325
s52c1_yoyo4	sn222_hot322	52	angelicque white(aewhite@hawaii.edu)	HDR20200905211959	uvp5	s52c1	2020-09-05 21:19:59	22.6852	-157.93957	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo4.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo4.tsv	HOT 322
s52c1_yoyo4	sn222_hot324	52	a. white(aewhite@hawaii.edu)	HDR20201121141802	uvp5	0052a001	2020-11-21 14:18:02	22.70032	-157.95605	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo4.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo4.tsv	HOT 324
s52c1_yoyo4	sn222_hot321	WHOTS	angel white(aewhite@hawaii.edu)	HDR20200810202905	uvp5	s52c1	2020-08-10 20:29:05	22.67967	-157.92914	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo4.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo4.tsv	HOT 321
s52c1_yoyo4?	sn222_hot325	s52c1_yoyo4	angelicque white(aewhite@hawaii.edu)	HDR20201220193210	uvp5	s52c1.hex	2020-12-20 19:32:10	22.647	-157.97551	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo4?.tsv	no data available	HOT 325
s52c1_yoyo5	sn222_hot322	52	angelicque white(aewhite@hawaii.edu)	HDR20200905213039	uvp5	s52c1	2020-09-05 21:30:39	22.6852	-157.93957	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo5.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo5.tsv	HOT 322
s52c1_yoyo5	sn222_hot321	WHOTS	angel white(aewhite@hawaii.edu)	HDR20200810203839	uvp5	s52c1	2020-08-10 20:38:39	22.67967	-157.92914	0.0026	1.2284	0.093	export_detailed_20240422_11_14_PAR_s52c1_yoyo5.tsv	export_detailed_20240422_11_14_ZOO_s52c1_yoyo5.tsv	HOT 321
tara_131_00_a	tara2011	tara_131_00_a	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20110929193555	uvp5	tara_sbe_9c_110929_01	2011-09-29 19:35:55	22.7595	-157.96267	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_a.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_a.tsv	uvp5_sn000_tara2011
tara_131_00_b	tara2011	tara_131_00_b	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20110930025720	uvp5	tara_sbe_9c_110930_01	2011-09-30 02:57:20	22.7185	-158.00883	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_b.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_b.tsv	uvp5_sn000_tara2011
tara_131_00_c	tara2011	tara_131_00_c	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20110930174347	uvp5	tara_sbe_9c_110930_02	2011-09-30 17:43:47	22.79	-157.94383	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_c.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_c.tsv	uvp5_sn000_tara2011
tara_131_00_d	tara2011	tara_131_00_d	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20110930191052	uvp5	tara_sbe_9c_110930_04	2011-09-30 19:10:52	22.77717	-157.98033	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_d.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_d.tsv	uvp5_sn000_tara2011
tara_131_00_e	tara2011	tara_131_00_e	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20110930195752	uvp5	xx	2011-09-30 19:57:52	22.76	-158.0165	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_e.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_e.tsv	uvp5_sn000_tara2011
tara_131_00_f	tara2011	tara_131_00_f	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20111001010301	uvp5	tara_sbe_9c_111001_01	2011-10-01 01:03:01	22.7545	-158.00667	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_f.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_f.tsv	uvp5_sn000_tara2011
tara_131_00_g	tara2011	tara_131_00_g	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20111001021805	uvp5	tara_sbe_9c_111001_02	2011-10-01 02:18:05	22.734	-158.041	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_g.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_g.tsv	uvp5_sn000_tara2011
tara_131_00_h	tara2011	tara_131_00_h	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20111001032751	uvp5	tara_sbe_9c_111001_03	2011-10-01 03:27:51	22.7155	-158.07317	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_h.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_h.tsv	uvp5_sn000_tara2011
tara_131_00_i	tara2011	tara_131_00_i	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20111001054414	uvp5	tara_sbe_9c_111001_04	2011-10-01 05:44:14	22.73417	-158.03167	0.016637	1.1241	0.174	export_detailed_20240422_11_14_PAR_tara_131_00_i.tsv	export_detailed_20240422_11_14_ZOO_tara_131_00_i.tsv	uvp5_sn000_tara2011
