profile	Cruise	Site	DataOwner	Rawfilename	Instrument	CTDrosettefilename	yyyy-mm-dd hh:mm	Latitude 	Longitude	aa	exp	Pixel size	Particle filename	Plankton filename	Project
gf374c9	sn209_bats374_ae2017	xx	joshua stone(stone@sc.edu)	HDR20201027110425	uvp5	xx	2020-10-27 11:04:25	31.66675	-64.15948	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf374c9.tsv	export_detailed_20240422_11_04_ZOO_gf374c9.tsv	uvp5_sn209_ae2017_bats374
gf375c22	sn209_hs1393_ae2018	BATS	js(stone@sc.edu)	HDR20201122120112	uvp5	10375022	2020-11-22 12:01:12	31.84093	-63.8048	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf375c22.tsv	export_detailed_20240422_11_04_ZOO_gf375c22.tsv	uvp5_sn209_ae2018_hs1393
gf376c1	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201210011139	uvp5	10376001	2020-12-10 01:11:39	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c1.tsv	export_detailed_20240422_11_04_ZOO_gf376c1.tsv	uvp5_sn209_ae2021_bats376
gf376c10	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212223611	uvp5	10376010	2020-12-12 22:36:11	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c10.tsv	export_detailed_20240422_11_04_ZOO_gf376c10.tsv	uvp5_sn209_ae2021_bats376
gf376c12	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201213215114	uvp5	10376012	2020-12-13 21:51:14	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c12.tsv	export_detailed_20240422_11_04_ZOO_gf376c12.tsv	uvp5_sn209_ae2021_bats376
gf376c13	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201213224759	uvp5	10376013	2020-12-13 22:47:59	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c13.tsv	export_detailed_20240422_11_04_ZOO_gf376c13.tsv	uvp5_sn209_ae2021_bats376
gf376c14	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201213234952	uvp5	10376014	2020-12-13 23:49:52	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c14.tsv	export_detailed_20240422_11_04_ZOO_gf376c14.tsv	uvp5_sn209_ae2021_bats376
gf376c15	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201214023033	uvp5	10376015	2020-12-14 02:30:33	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c15.tsv	export_detailed_20240422_11_04_ZOO_gf376c15.tsv	uvp5_sn209_ae2021_bats376
gf376c16	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201214120654	uvp5	10376016	2020-12-14 12:06:54	31.0	-63.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c16.tsv	export_detailed_20240422_11_04_ZOO_gf376c16.tsv	uvp5_sn209_ae2021_bats376
gf376c17	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201214145326	uvp5	10376017	2020-12-14 14:53:26	31.35	-63.95	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c17.tsv	export_detailed_20240422_11_04_ZOO_gf376c17.tsv	uvp5_sn209_ae2021_bats376
gf376c18	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201214182130	uvp5	10376018	2020-12-14 18:21:30	31.6596	-64.1584	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c18.tsv	export_detailed_20240422_11_04_ZOO_gf376c18.tsv	uvp5_sn209_ae2021_bats376
gf376c19	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201215032110	uvp5	10376019	2020-12-15 03:21:10	31.48553	-64.52527	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c19.tsv	export_detailed_20240422_11_04_ZOO_gf376c19.tsv	uvp5_sn209_ae2021_bats376
gf376c2	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201210202149	uvp5	10376002	2020-12-10 20:21:49	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c2.tsv	export_detailed_20240422_11_04_ZOO_gf376c2.tsv	uvp5_sn209_ae2021_bats376
gf376c20	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201216203628	uvp5	10376020	2020-12-16 20:36:28	31.97467	-64.37587	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c20.tsv	export_detailed_20240422_11_04_ZOO_gf376c20.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c21	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201217000048	uvp5	10376021	2020-12-17 00:00:48	31.66867	-64.1596	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c21.tsv	export_detailed_20240422_11_04_ZOO_gf376c21.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c22	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201217115709	uvp5	10376022	2020-12-17 11:57:09	31.53493	-63.59033	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c22.tsv	export_detailed_20240422_11_04_ZOO_gf376c22.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c23	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201217152807	uvp5	10376023	2020-12-17 15:28:07	31.22227	-63.38373	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c23.tsv	export_detailed_20240422_11_04_ZOO_gf376c23.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c24	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201217184321	uvp5	10376024	2020-12-17 18:43:21	31.03913	-63.72527	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c24.tsv	export_detailed_20240422_11_04_ZOO_gf376c24.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c25	ae2022	bats	joshua stone(stone@sc.edu)	HDR20201217220838	uvp5	10376025	2020-12-17 22:08:38	30.8578	-63.1054	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c25.tsv	export_detailed_20240422_11_04_ZOO_gf376c25.tsv	uvp5_sn209_ae2022_bats376_hs1398
gf376c3	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201211163454	uvp5	10376003	2020-12-11 16:34:54	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c3.tsv	export_detailed_20240422_11_04_ZOO_gf376c3.tsv	uvp5_sn209_ae2021_bats376
gf376c4	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201211193307	uvp5	10376004	2020-12-11 19:33:07	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c4.tsv	export_detailed_20240422_11_04_ZOO_gf376c4.tsv	uvp5_sn209_ae2021_bats376
gf376c5	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212001401	uvp5	10376005	2020-12-12 00:14:01	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c5.tsv	export_detailed_20240422_11_04_ZOO_gf376c5.tsv	uvp5_sn209_ae2021_bats376
gf376c6	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212074712	uvp5	10376006	2020-12-12 07:47:12	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c6.tsv	export_detailed_20240422_11_04_ZOO_gf376c6.tsv	uvp5_sn209_ae2021_bats376
gf376c7	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212122023	uvp5	10376007	2020-12-12 12:20:23	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c7.tsv	export_detailed_20240422_11_04_ZOO_gf376c7.tsv	uvp5_sn209_ae2021_bats376
gf376c8	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212161949	uvp5	10376008	2020-12-12 16:19:49	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c8.tsv	export_detailed_20240422_11_04_ZOO_gf376c8.tsv	uvp5_sn209_ae2021_bats376
gf376c9	ae2021	bats	joshua stone(stone@sc.edu)	HDR20201212185335	uvp5	10376009	2020-12-12 18:53:35	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf376c9.tsv	export_detailed_20240422_11_04_ZOO_gf376c9.tsv	uvp5_sn209_ae2021_bats376
gf377c2	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210123210432	uvp5	10377002	2021-01-23 21:04:32	31.66747	-64.159	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c2.tsv	export_detailed_20240422_11_04_ZOO_gf377c2.tsv	uvp5_sn209_ae2101_bats377
gf377c3	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125005850	uvp5	10377003	2021-01-25 00:58:50	31.76747	-64.23553	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c3.tsv	export_detailed_20240422_11_04_ZOO_gf377c3.tsv	uvp5_sn209_ae2101_bats377
gf377c4	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125074215	uvp5	10377004	2021-01-25 07:42:15	31.67267	-64.1596	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c4.tsv	export_detailed_20240422_11_04_ZOO_gf377c4.tsv	uvp5_sn209_ae2101_bats377
gf377c5	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125130420	uvp5	10377005	2021-01-25 13:04:20	31.6596	-64.1572	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c5.tsv	export_detailed_20240422_11_04_ZOO_gf377c5.tsv	uvp5_sn209_ae2101_bats377
gf377c6	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125180426	uvp5	10377006	2021-01-25 18:04:26	31.6596	-64.16987	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c6.tsv	export_detailed_20240422_11_04_ZOO_gf377c6.tsv	uvp5_sn209_ae2101_bats377
gf377c7	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125182356	uvp5	10377007	2021-01-25 18:23:56	31.66687	-64.17347	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c7.tsv	export_detailed_20240422_11_04_ZOO_gf377c7.tsv	uvp5_sn209_ae2101_bats377
gf377c8	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210125210735	uvp5	10377008	2021-01-25 21:07:35	31.6578	-64.1548	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c8.tsv	export_detailed_20240422_11_04_ZOO_gf377c8.tsv	uvp5_sn209_ae2101_bats377
gf377c9	sn209_bats377_ae2101	bats	joshua stone(stone@sc.edu)	HDR20210126024127	uvp5	10377009	2021-01-26 02:41:27	31.97467	-64.37407	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf377c9.tsv	export_detailed_20240422_11_04_ZOO_gf377c9.tsv	uvp5_sn209_ae2101_bats377
gf378c10	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210214123416	uvp5	10378010	2021-02-14 12:34:16	31.84093	-64.8036	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c10.tsv	export_detailed_20240422_11_04_ZOO_gf378c10.tsv	uvp5_sn209_ae2102_bats378
gf378c14	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210215042546	uvp5	10378015	2021-02-15 04:25:46	31.79093	-64.73913	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c14.tsv	export_detailed_20240422_11_04_ZOO_gf378c14.tsv	uvp5_sn209_ae2102_bats378
gf378c15	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210215104454	uvp5	10378015	2021-02-15 10:44:54	31.17047	-64.31987	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c15.tsv	export_detailed_20240422_11_04_ZOO_gf378c15.tsv	uvp5_sn209_ae2102_bats378
gf378c16	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210215135133	uvp5	10378016	2021-02-15 13:51:33	31.06867	-64.37227	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c16.tsv	export_detailed_20240422_11_04_ZOO_gf378c16.tsv	uvp5_sn209_ae2102_bats378
gf378c17	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210215195635	uvp5	10378017	2021-02-15 19:56:35	31.52647	-63.58853	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c17.tsv	export_detailed_20240422_11_04_ZOO_gf378c17.tsv	uvp5_sn209_ae2102_bats378
gf378c19	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210216115623	uvp5	10378019	2021-02-16 11:56:23	31.6596	-64.16687	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c19.tsv	export_detailed_20240422_11_04_ZOO_gf378c19.tsv	uvp5_sn209_ae2102_bats378
gf378c20	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210216153346	uvp5	10378c20	2021-02-16 15:33:46	31.66687	-64.17107	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c20.tsv	export_detailed_20240422_11_04_ZOO_gf378c20.tsv	uvp5_sn209_ae2102_bats378
gf378c6	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210212134158	uvp5	10378006	2021-02-12 13:41:58	31.6584	-64.16867	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c6.tsv	export_detailed_20240422_11_04_ZOO_gf378c6.tsv	uvp5_sn209_ae2102_bats378
gf378c7	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210212192135	uvp5	10378007	2021-02-12 19:21:35	31.67407	-64.06987	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c7.tsv	export_detailed_20240422_11_04_ZOO_gf378c7.tsv	uvp5_sn209_ae2102_bats378
gf378c9	sn209_bats378_ae2102	bats	joshua stone(enter op. email)	HDR20210214072820	uvp5	10378009	2021-02-14 07:28:20	31.67507	-64.159	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf378c9.tsv	export_detailed_20240422_11_04_ZOO_gf378c9.tsv	uvp5_sn209_ae2102_bats378
gf379bc1	sn209_ae2104_bats379b	bats	joshua stone(stone@sc.edu)	HDR20210324214112	uvp5	20379001	2021-03-24 21:41:12	31.66687	-64.1596	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379bc1.tsv	export_detailed_20240422_11_04_ZOO_gf379bc1.tsv	uvp5_sn209_ae2104_bats379b
gf379bc2	sn209_ae2104_bats379b	bats	joshua stone(stone@sc.edu)	HDR20210325070815	uvp5	20379002	2021-03-25 07:08:15	31.66687	-64.16687	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379bc2.tsv	export_detailed_20240422_11_04_ZOO_gf379bc2.tsv	uvp5_sn209_ae2104_bats379b
gf379bc3	sn209_ae2104_bats379b	bats	joshua stone(stone@sc.edu)	HDR20210325154228	uvp5	20379003	2021-03-25 15:42:28	31.68853	-64.12527	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379bc3.tsv	export_detailed_20240422_11_04_ZOO_gf379bc3.tsv	uvp5_sn209_ae2104_bats379b
gf379bc4	sn209_ae2104_bats379b	bats	joshua stone(stone@sc.edu)	HDR20210325183035	uvp5	20379004	2021-03-25 18:30:35	31.69273	-64.1036	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379bc4.tsv	export_detailed_20240422_11_04_ZOO_gf379bc4.tsv	uvp5_sn209_ae2104_bats379b
gf379bc5	sn209_ae2104_bats379b	bats	joshua stone(stone@sc.edu)	HDR20210325213226	uvp5	20379005	2021-03-25 21:32:26	31.7006	-64.09153	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379bc5.tsv	export_detailed_20240422_11_04_ZOO_gf379bc5.tsv	uvp5_sn209_ae2104_bats379b
gf379c10	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210318190156	uvp5	10379010	2021-03-18 19:01:56	31.63493	-64.1018	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c10.tsv	export_detailed_20240422_11_04_ZOO_gf379c10.tsv	uvp5_sn209_ae2103_bats379
gf379c11	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210318233052	uvp5	10379011	2021-03-18 23:30:52	31.63913	-64.08733	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c11.tsv	export_detailed_20240422_11_04_ZOO_gf379c11.tsv	uvp5_sn209_ae2103_bats379
gf379c12	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210319120144	uvp5	10379012	2021-03-19 12:01:44	31.9018	-64.08373	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c12.tsv	export_detailed_20240422_11_04_ZOO_gf379c12.tsv	uvp5_sn209_ae2103_bats379
gf379c13	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210319150217	uvp5	10379013	2021-03-19 15:02:17	31.66867	-64.1572	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c13.tsv	export_detailed_20240422_11_04_ZOO_gf379c13.tsv	uvp5_sn209_ae2103_bats379
gf379c14	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210319171436	uvp5	10379014	2021-03-19 17:14:36	31.6584	-64.16687	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c14.tsv	export_detailed_20240422_11_04_ZOO_gf379c14.tsv	uvp5_sn209_ae2103_bats379
gf379c15	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210320014609	uvp5	10379015	2021-03-20 01:46:09	31.7536	-63.93613	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c15.tsv	export_detailed_20240422_11_04_ZOO_gf379c15.tsv	uvp5_sn209_ae2103_bats379
gf379c16	sn209_bats379	bats	joshua stone(stone@sc.edu)	HDR20210320100329	uvp5	10379016	2021-03-20 10:03:29	31.97347	-64.37587	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf379c16.tsv	export_detailed_20240422_11_04_ZOO_gf379c16.tsv	uvp5_sn209_ae2103_bats379
gf380c1	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210405172023	uvp5	10380001	2021-04-05 17:20:23	31.753	-63.97587	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c1.tsv	export_detailed_20240422_11_04_ZOO_gf380c1.tsv	uvp5_sn209_ae2105_bats380
gf380c11	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210409111911	uvp5	10380011	2021-04-09 11:19:11	31.659	-64.159	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c11.tsv	export_detailed_20240422_11_04_ZOO_gf380c11.tsv	uvp5_sn209_ae2105_bats380
gf380c2	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210406003258	uvp5	10380002	2021-04-06 00:32:58	31.67347	-64.17107	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c2.tsv	export_detailed_20240422_11_04_ZOO_gf380c2.tsv	uvp5_sn209_ae2105_bats380
gf380c3	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210406104519	uvp5	10380003	2021-04-06 10:45:19	31.84153	-63.8012	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c3.tsv	export_detailed_20240422_11_04_ZOO_gf380c3.tsv	uvp5_sn209_ae2105_bats380
gf380c4	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210406182612	uvp5	10380004	2021-04-06 18:26:12	31.66687	-64.16747	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c4.tsv	export_detailed_20240422_11_04_ZOO_gf380c4.tsv	uvp5_sn209_ae2105_bats380
gf380c9	sn209_bats380	bats	joshua stone(stone@sc.edu)	HDR20210407230057	uvp5	10380009	2021-04-07 23:00:57	31.97527	-64.37467	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf380c9.tsv	export_detailed_20240422_11_04_ZOO_gf380c9.tsv	uvp5_sn209_ae2105_bats380
gf383c1	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210708221111	uvp5	10383001	2021-07-08 22:11:11	31.6578	-64.16687	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c1.tsv	export_detailed_20240422_11_04_ZOO_gf383c1.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c10	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710183024	uvp5	10383010	2021-07-10 18:30:24	31.7078	-64.1554	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c10.tsv	export_detailed_20240422_11_04_ZOO_gf383c10.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c11	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710210550	uvp5	10383011	2021-07-10 21:05:50	31.71987	-64.14273	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c11.tsv	export_detailed_20240422_11_04_ZOO_gf383c11.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c12	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210711061508	uvp5	10383012	2021-07-11 06:15:08	31.17107	-64.31687	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c12.tsv	export_detailed_20240422_11_04_ZOO_gf383c12.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c13	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210711110258	uvp5	10383013	2021-07-11 11:02:58	31.66747	-64.159	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c13.tsv	export_detailed_20240422_11_04_ZOO_gf383c13.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c14	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210711161558	uvp5	10383014	2021-07-11 16:15:58	31.6596	-64.1584	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c14.tsv	export_detailed_20240422_11_04_ZOO_gf383c14.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c15	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210711183041	uvp5	10383015	2021-07-11 18:30:41	31.659	-64.1578	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c15.tsv	export_detailed_20240422_11_04_ZOO_gf383c15.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c16	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210712051456	uvp5	10383016	2021-07-12 05:14:56	31.97287	-64.37527	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c16.tsv	export_detailed_20240422_11_04_ZOO_gf383c16.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c22	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210713185608	uvp5	10383022	2021-07-13 18:56:08	31.68553	-64.1506	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c22.tsv	export_detailed_20240422_11_04_ZOO_gf383c22.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c23	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210713224734	uvp5	10383023	2021-07-13 22:47:34	31.7548	-63.98793	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c23.tsv	export_detailed_20240422_11_04_ZOO_gf383c23.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c24	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210714054039	uvp5	10383024	2021-07-14 05:40:39	31.53553	-63.58973	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c24.tsv	export_detailed_20240422_11_04_ZOO_gf383c24.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c25	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210714100515	uvp5	10383025	2021-07-14 10:05:15	31.3524	-63.9554	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c25.tsv	export_detailed_20240422_11_04_ZOO_gf383c25.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c3	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210709070817	uvp5	10383003	2021-07-09 07:08:17	31.83973	-63.8018	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c3.tsv	export_detailed_20240422_11_04_ZOO_gf383c3.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c5	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210709193115	uvp5	10383005	2021-07-09 19:31:15	31.6578	-64.159	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c5.tsv	export_detailed_20240422_11_04_ZOO_gf383c5.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c6	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710010729	uvp5	10383006	2021-07-10 01:07:29	31.756	-63.98673	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c6.tsv	export_detailed_20240422_11_04_ZOO_gf383c6.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c7	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710062111	uvp5	10383007	2021-07-10 06:21:11	31.659	-64.1578	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c7.tsv	export_detailed_20240422_11_04_ZOO_gf383c7.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c8	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710111527	uvp5	10383008	2021-07-10 11:15:27	31.48673	-64.52527	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c8.tsv	export_detailed_20240422_11_04_ZOO_gf383c8.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf383c9	sn209_ae2112_bats383_hs1410	gf	joshua stone(stone@sc.edu)	HDR20210710152754	uvp5	10383009	2021-07-10 15:27:54	31.7	-64.1524	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf383c9.tsv	export_detailed_20240422_11_04_ZOO_gf383c9.tsv	uvp5_sn209_ae2112_bats383_hs1410
gf384c1	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210815182452	uvp5	10384001	2021-08-15 18:24:52	31.7518	-63.98613	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c1.tsv	export_detailed_20240422_11_04_ZOO_gf384c1.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c10	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210819121515	uvp5	10384010	2021-08-19 12:15:15	31.6566	-64.1548	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c10.tsv	export_detailed_20240422_11_04_ZOO_gf384c10.tsv	uvp5_sn209_ae2116_bats384_hs1413
gf384c11	sn209_ae2116_bats384_hs1413	gf	joshua stone(stone@sc.edu)	HDR20210819174239	uvp5	10384011	2021-08-19 17:42:39	31.6596	-64.1578	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_gf384c11.tsv	export_detailed_20240422_11_04_ZOO_gf384c11.tsv	uvp5_sn209_ae2116_bats384_hs1413
